arch type   mix	 threads ms	    ops	
AMD FAA	50-50	55	298.28	10000000
AMD FAA	50-50	55	298.22	10000000
AMD FAA	50-50	56	304.16	10000000
AMD FAA	50-50	56	302.00	10000000
AMD FAA	50-50	56	302.32	10000000
AMD FAA	50-50	56	302.86	10000000
AMD FAA	50-50	56	302.56	10000000
AMD FAA	50-50	56	302.58	10000000
AMD FAA	50-50	56	302.49	10000000
AMD FAA	50-50	56	302.36	10000000
AMD FAA	50-50	56	302.55	10000000
AMD FAA	50-50	56	302.45	10000000
AMD FAA	50-50	57	302.52	10000000
AMD FAA	50-50	57	300.15	10000000
AMD FAA	50-50	57	299.68	10000000
AMD FAA	50-50	57	299.74	10000000
AMD FAA	50-50	57	299.78	10000000
AMD FAA	50-50	57	299.87	10000000
AMD FAA	50-50	57	300.26	10000000
AMD FAA	50-50	57	299.74	10000000
AMD FAA	50-50	57	299.82	10000000
AMD FAA	50-50	57	300.85	10000000
AMD FAA	50-50	58	300.26	10000000
AMD FAA	50-50	58	298.00	10000000
AMD FAA	50-50	58	298.23	10000000
AMD FAA	50-50	58	297.56	10000000
AMD FAA	50-50	58	296.87	10000000
AMD FAA	50-50	58	297.31	10000000
AMD FAA	50-50	58	297.39	10000000
AMD FAA	50-50	58	296.63	10000000
AMD FAA	50-50	58	297.61	10000000
AMD FAA	50-50	58	296.54	10000000
AMD FAA	50-50	59	295.41	10000000
AMD FAA	50-50	59	293.14	10000000
AMD FAA	50-50	59	293.02	10000000
AMD FAA	50-50	59	294.50	10000000
AMD FAA	50-50	59	293.19	10000000
AMD FAA	50-50	59	293.10	10000000
AMD FAA	50-50	59	293.62	10000000
AMD FAA	50-50	59	293.31	10000000
AMD FAA	50-50	59	293.17	10000000
AMD FAA	50-50	59	293.20	10000000
AMD FAA	50-50	60	294.57	10000000
AMD FAA	50-50	60	292.05	10000000
AMD FAA	50-50	60	292.19	10000000
AMD FAA	50-50	60	292.88	10000000
AMD FAA	50-50	60	292.77	10000000
AMD FAA	50-50	60	292.40	10000000
AMD FAA	50-50	60	292.80	10000000
AMD FAA	50-50	60	292.50	10000000
AMD FAA	50-50	60	292.41	10000000
AMD FAA	50-50	60	292.47	10000000
AMD FAA	50-50	61	298.28	10000000
AMD FAA	50-50	61	296.04	10000000
AMD FAA	50-50	61	296.07	10000000
AMD FAA	50-50	61	296.71	10000000
AMD FAA	50-50	61	296.14	10000000
AMD FAA	50-50	61	296.00	10000000
AMD FAA	50-50	61	296.34	10000000
AMD FAA	50-50	61	295.98	10000000
AMD FAA	50-50	61	295.86	10000000
AMD FAA	50-50	61	295.90	10000000
AMD FAA	50-50	62	297.01	10000000
AMD FAA	50-50	62	295.04	10000000
AMD FAA	50-50	62	295.28	10000000
AMD FAA	50-50	62	295.34	10000000
AMD FAA	50-50	62	295.16	10000000
AMD FAA	50-50	62	295.09	10000000
AMD FAA	50-50	62	295.40	10000000
AMD FAA	50-50	62	295.14	10000000
AMD FAA	50-50	62	295.15	10000000
AMD FAA	50-50	62	295.10	10000000
AMD FAA	50-50	63	292.87	10000000
AMD FAA	50-50	63	290.09	10000000
AMD FAA	50-50	63	290.09	10000000
AMD FAA	50-50	63	290.48	10000000
AMD FAA	50-50	63	290.94	10000000
AMD FAA	50-50	63	290.09	10000000
AMD FAA	50-50	63	290.26	10000000
AMD FAA	50-50	63	290.21	10000000
AMD FAA	50-50	63	290.08	10000000
AMD FAA	50-50	63	290.27	10000000
AMD FAA	50-50	64	290.83	10000000
AMD FAA	50-50	64	288.30	10000000
AMD FAA	50-50	64	288.65	10000000
AMD FAA	50-50	64	288.91	10000000
AMD FAA	50-50	64	288.72	10000000
AMD FAA	50-50	64	288.55	10000000
AMD FAA	50-50	64	288.59	10000000
AMD FAA	50-50	64	288.31	10000000
AMD FAA	50-50	64	288.52	10000000
AMD FAA	50-50	64	288.52	10000000
AMD LCRQ	50-50	1	1526.71	10000000
AMD LCRQ	50-50	1	1517.88	10000000
AMD LCRQ	50-50	1	1517.76	10000000
AMD LCRQ	50-50	1	1517.63	10000000
AMD LCRQ	50-50	1	1517.67	10000000
AMD LCRQ	50-50	1	1517.74	10000000
AMD LCRQ	50-50	1	1517.55	10000000
AMD LCRQ	50-50	1	1517.63	10000000
AMD LCRQ	50-50	1	1517.58	10000000
AMD LCRQ	50-50	1	1517.51	10000000
AMD LCRQ	50-50	2	959.84	10000000
AMD LCRQ	50-50	2	954.83	10000000
AMD LCRQ	50-50	2	957.12	10000000
AMD LCRQ	50-50	2	957.37	10000000
AMD LCRQ	50-50	2	953.42	10000000
AMD LCRQ	50-50	2	956.28	10000000
AMD LCRQ	50-50	2	957.21	10000000
AMD LCRQ	50-50	2	958.02	10000000
AMD LCRQ	50-50	2	954.20	10000000
AMD LCRQ	50-50	2	961.43	10000000
AMD LCRQ	50-50	3	681.25	10000000
AMD LCRQ	50-50	3	677.85	10000000
AMD LCRQ	50-50	3	678.49	10000000
AMD LCRQ	50-50	3	679.75	10000000
AMD LCRQ	50-50	3	680.86	10000000
AMD LCRQ	50-50	3	681.70	10000000
AMD LCRQ	50-50	3	680.46	10000000
AMD LCRQ	50-50	3	681.12	10000000
AMD LCRQ	50-50	3	681.52	10000000
AMD LCRQ	50-50	3	682.56	10000000
AMD LCRQ	50-50	4	573.09	10000000
AMD LCRQ	50-50	4	566.14	10000000
AMD LCRQ	50-50	4	562.65	10000000
AMD LCRQ	50-50	4	561.83	10000000
AMD LCRQ	50-50	4	561.76	10000000
AMD LCRQ	50-50	4	565.43	10000000
AMD LCRQ	50-50	4	569.95	10000000
AMD LCRQ	50-50	4	571.70	10000000
AMD LCRQ	50-50	4	565.49	10000000
AMD LCRQ	50-50	4	563.19	10000000
AMD LCRQ	50-50	5	640.18	10000000
AMD LCRQ	50-50	5	634.31	10000000
AMD LCRQ	50-50	5	629.14	10000000
AMD LCRQ	50-50	5	630.90	10000000
AMD LCRQ	50-50	5	629.48	10000000
AMD LCRQ	50-50	5	631.18	10000000
AMD LCRQ	50-50	5	627.13	10000000
AMD LCRQ	50-50	5	631.39	10000000
AMD LCRQ	50-50	5	631.92	10000000
AMD LCRQ	50-50	5	632.43	10000000
AMD LCRQ	50-50	6	557.13	10000000
AMD LCRQ	50-50	6	544.75	10000000
AMD LCRQ	50-50	6	544.20	10000000
AMD LCRQ	50-50	6	543.72	10000000
AMD LCRQ	50-50	6	544.30	10000000
AMD LCRQ	50-50	6	547.95	10000000
AMD LCRQ	50-50	6	546.55	10000000
AMD LCRQ	50-50	6	541.97	10000000
AMD LCRQ	50-50	6	541.94	10000000
AMD LCRQ	50-50	6	538.36	10000000
AMD LCRQ	50-50	7	474.65	10000000
AMD LCRQ	50-50	7	465.86	10000000
AMD LCRQ	50-50	7	464.91	10000000
AMD LCRQ	50-50	7	465.52	10000000
AMD LCRQ	50-50	7	464.90	10000000
AMD LCRQ	50-50	7	464.79	10000000
AMD LCRQ	50-50	7	466.01	10000000
AMD LCRQ	50-50	7	465.12	10000000
AMD LCRQ	50-50	7	464.82	10000000
AMD LCRQ	50-50	7	466.26	10000000
AMD LCRQ	50-50	8	413.50	10000000
AMD LCRQ	50-50	8	408.71	10000000
AMD LCRQ	50-50	8	407.37	10000000
AMD LCRQ	50-50	8	404.93	10000000
AMD LCRQ	50-50	8	405.80	10000000
AMD LCRQ	50-50	8	407.23	10000000
AMD LCRQ	50-50	8	406.44	10000000
AMD LCRQ	50-50	8	406.86	10000000
AMD LCRQ	50-50	8	410.25	10000000
AMD LCRQ	50-50	8	409.45	10000000
AMD LCRQ	50-50	9	487.06	10000000
AMD LCRQ	50-50	9	490.12	10000000
AMD LCRQ	50-50	9	507.22	10000000
AMD LCRQ	50-50	9	484.68	10000000
AMD LCRQ	50-50	9	473.36	10000000
AMD LCRQ	50-50	9	474.14	10000000
AMD LCRQ	50-50	9	473.31	10000000
AMD LCRQ	50-50	9	497.45	10000000
AMD LCRQ	50-50	9	472.47	10000000
AMD LCRQ	50-50	9	490.14	10000000
AMD LCRQ	50-50	9	479.37	10000000
AMD LCRQ	50-50	9	485.62	10000000
AMD LCRQ	50-50	9	478.93	10000000
AMD LCRQ	50-50	10	460.64	10000000
AMD LCRQ	50-50	10	453.46	10000000
AMD LCRQ	50-50	10	457.44	10000000
AMD LCRQ	50-50	10	476.25	10000000
AMD LCRQ	50-50	10	458.70	10000000
AMD LCRQ	50-50	10	455.81	10000000
AMD LCRQ	50-50	10	475.05	10000000
AMD LCRQ	50-50	10	482.52	10000000
AMD LCRQ	50-50	10	468.57	10000000
AMD LCRQ	50-50	10	489.05	10000000
AMD LCRQ	50-50	10	489.97	10000000
AMD LCRQ	50-50	10	485.74	10000000
AMD LCRQ	50-50	10	458.85	10000000
AMD LCRQ	50-50	10	483.97	10000000
AMD LCRQ	50-50	10	489.51	10000000
AMD LCRQ	50-50	11	431.19	10000000
AMD LCRQ	50-50	11	420.66	10000000
AMD LCRQ	50-50	11	423.65	10000000
AMD LCRQ	50-50	11	423.88	10000000
AMD LCRQ	50-50	11	423.83	10000000
AMD LCRQ	50-50	11	424.09	10000000
AMD LCRQ	50-50	11	423.49	10000000
AMD LCRQ	50-50	11	424.18	10000000
AMD LCRQ	50-50	11	424.71	10000000
AMD LCRQ	50-50	11	424.53	10000000
AMD LCRQ	50-50	12	407.72	10000000
AMD LCRQ	50-50	12	400.64	10000000
AMD LCRQ	50-50	12	400.26	10000000
AMD LCRQ	50-50	12	397.77	10000000
AMD LCRQ	50-50	12	400.01	10000000
AMD LCRQ	50-50	12	400.40	10000000
AMD LCRQ	50-50	12	399.90	10000000
AMD LCRQ	50-50	12	402.36	10000000
AMD LCRQ	50-50	12	402.36	10000000
AMD LCRQ	50-50	12	403.12	10000000
AMD LCRQ	50-50	13	454.73	10000000
AMD LCRQ	50-50	13	444.41	10000000
AMD LCRQ	50-50	13	443.31	10000000
AMD LCRQ	50-50	13	446.83	10000000
AMD LCRQ	50-50	13	443.32	10000000
AMD LCRQ	50-50	13	441.65	10000000
AMD LCRQ	50-50	13	448.97	10000000
AMD LCRQ	50-50	13	442.96	10000000
AMD LCRQ	50-50	13	441.75	10000000
AMD LCRQ	50-50	13	438.30	10000000
AMD LCRQ	50-50	14	439.38	10000000
AMD LCRQ	50-50	14	429.61	10000000
AMD LCRQ	50-50	14	430.87	10000000
AMD LCRQ	50-50	14	428.58	10000000
AMD LCRQ	50-50	14	431.71	10000000
AMD LCRQ	50-50	14	430.34	10000000
AMD LCRQ	50-50	14	427.20	10000000
AMD LCRQ	50-50	14	430.44	10000000
AMD LCRQ	50-50	14	428.75	10000000
AMD LCRQ	50-50	14	425.77	10000000
AMD LCRQ	50-50	15	418.32	10000000
AMD LCRQ	50-50	15	410.29	10000000
AMD LCRQ	50-50	15	406.86	10000000
AMD LCRQ	50-50	15	409.31	10000000
AMD LCRQ	50-50	15	407.52	10000000
AMD LCRQ	50-50	15	401.63	10000000
AMD LCRQ	50-50	15	410.03	10000000
AMD LCRQ	50-50	15	405.28	10000000
AMD LCRQ	50-50	15	406.92	10000000
AMD LCRQ	50-50	15	409.15	10000000
AMD LCRQ	50-50	16	392.52	10000000
AMD LCRQ	50-50	16	382.33	10000000
AMD LCRQ	50-50	16	384.34	10000000
AMD LCRQ	50-50	16	383.23	10000000
AMD LCRQ	50-50	16	382.98	10000000
AMD LCRQ	50-50	16	382.56	10000000
AMD LCRQ	50-50	16	386.51	10000000
AMD LCRQ	50-50	16	385.30	10000000
AMD LCRQ	50-50	16	383.04	10000000
AMD LCRQ	50-50	16	382.85	10000000
AMD LCRQ	50-50	17	432.84	10000000
AMD LCRQ	50-50	17	415.79	10000000
AMD LCRQ	50-50	17	417.11	10000000
AMD LCRQ	50-50	17	420.15	10000000
AMD LCRQ	50-50	17	421.32	10000000
AMD LCRQ	50-50	17	422.54	10000000
AMD LCRQ	50-50	17	421.24	10000000
AMD LCRQ	50-50	17	422.42	10000000
AMD LCRQ	50-50	17	422.97	10000000
AMD LCRQ	50-50	17	422.24	10000000
AMD LCRQ	50-50	18	425.04	10000000
AMD LCRQ	50-50	18	416.67	10000000
AMD LCRQ	50-50	18	418.54	10000000
AMD LCRQ	50-50	18	416.97	10000000
AMD LCRQ	50-50	18	412.62	10000000
AMD LCRQ	50-50	18	411.54	10000000
AMD LCRQ	50-50	18	411.29	10000000
AMD LCRQ	50-50	18	417.21	10000000
AMD LCRQ	50-50	18	419.45	10000000
AMD LCRQ	50-50	18	416.87	10000000
AMD LCRQ	50-50	19	416.31	10000000
AMD LCRQ	50-50	19	400.71	10000000
AMD LCRQ	50-50	19	402.79	10000000
AMD LCRQ	50-50	19	400.73	10000000
AMD LCRQ	50-50	19	403.29	10000000
AMD LCRQ	50-50	19	405.14	10000000
AMD LCRQ	50-50	19	403.02	10000000
AMD LCRQ	50-50	19	406.77	10000000
AMD LCRQ	50-50	19	406.72	10000000
AMD LCRQ	50-50	19	403.32	10000000
AMD LCRQ	50-50	20	400.66	10000000
AMD LCRQ	50-50	20	387.73	10000000
AMD LCRQ	50-50	20	389.46	10000000
AMD LCRQ	50-50	20	388.61	10000000
AMD LCRQ	50-50	20	388.82	10000000
AMD LCRQ	50-50	20	388.16	10000000
AMD LCRQ	50-50	20	388.24	10000000
AMD LCRQ	50-50	20	389.85	10000000
AMD LCRQ	50-50	20	388.36	10000000
AMD LCRQ	50-50	20	387.80	10000000
AMD LCRQ	50-50	21	424.08	10000000
AMD LCRQ	50-50	21	420.45	10000000
AMD LCRQ	50-50	21	421.79	10000000
AMD LCRQ	50-50	21	422.19	10000000
AMD LCRQ	50-50	21	418.39	10000000
AMD LCRQ	50-50	21	422.73	10000000
AMD LCRQ	50-50	21	417.71	10000000
AMD LCRQ	50-50	21	419.52	10000000
AMD LCRQ	50-50	21	422.78	10000000
AMD LCRQ	50-50	21	424.07	10000000
AMD LCRQ	50-50	22	428.87	10000000
AMD LCRQ	50-50	22	411.41	10000000
AMD LCRQ	50-50	22	420.91	10000000
AMD LCRQ	50-50	22	420.04	10000000
AMD LCRQ	50-50	22	421.47	10000000
AMD LCRQ	50-50	22	417.72	10000000
AMD LCRQ	50-50	22	417.55	10000000
AMD LCRQ	50-50	22	419.41	10000000
AMD LCRQ	50-50	22	418.68	10000000
AMD LCRQ	50-50	22	419.03	10000000
AMD LCRQ	50-50	23	410.51	10000000
AMD LCRQ	50-50	23	406.66	10000000
AMD LCRQ	50-50	23	408.74	10000000
AMD LCRQ	50-50	23	407.13	10000000
AMD LCRQ	50-50	23	407.95	10000000
AMD LCRQ	50-50	23	407.44	10000000
AMD LCRQ	50-50	23	404.97	10000000
AMD LCRQ	50-50	23	403.25	10000000
AMD LCRQ	50-50	23	401.24	10000000
AMD LCRQ	50-50	23	401.72	10000000
AMD LCRQ	50-50	24	397.69	10000000
AMD LCRQ	50-50	24	389.60	10000000
AMD LCRQ	50-50	24	391.37	10000000
AMD LCRQ	50-50	24	389.69	10000000
AMD LCRQ	50-50	24	389.45	10000000
AMD LCRQ	50-50	24	390.27	10000000
AMD LCRQ	50-50	24	389.74	10000000
AMD LCRQ	50-50	24	390.84	10000000
AMD LCRQ	50-50	24	389.75	10000000
AMD LCRQ	50-50	24	388.79	10000000
AMD LCRQ	50-50	25	418.80	10000000
AMD LCRQ	50-50	25	414.56	10000000
AMD LCRQ	50-50	25	418.26	10000000
AMD LCRQ	50-50	25	416.07	10000000
AMD LCRQ	50-50	25	413.95	10000000
AMD LCRQ	50-50	25	409.84	10000000
AMD LCRQ	50-50	25	411.39	10000000
AMD LCRQ	50-50	25	417.28	10000000
AMD LCRQ	50-50	25	417.20	10000000
AMD LCRQ	50-50	25	419.00	10000000
AMD LCRQ	50-50	26	423.15	10000000
AMD LCRQ	50-50	26	416.46	10000000
AMD LCRQ	50-50	26	418.74	10000000
AMD LCRQ	50-50	26	417.10	10000000
AMD LCRQ	50-50	26	413.14	10000000
AMD LCRQ	50-50	26	417.07	10000000
AMD LCRQ	50-50	26	418.30	10000000
AMD LCRQ	50-50	26	420.31	10000000
AMD LCRQ	50-50	26	416.62	10000000
AMD LCRQ	50-50	26	419.55	10000000
AMD LCRQ	50-50	27	414.09	10000000
AMD LCRQ	50-50	27	403.69	10000000
AMD LCRQ	50-50	27	405.27	10000000
AMD LCRQ	50-50	27	404.38	10000000
AMD LCRQ	50-50	27	404.48	10000000
AMD LCRQ	50-50	27	404.20	10000000
AMD LCRQ	50-50	27	403.85	10000000
AMD LCRQ	50-50	27	408.70	10000000
AMD LCRQ	50-50	27	409.88	10000000
AMD LCRQ	50-50	27	409.94	10000000
AMD LCRQ	50-50	28	408.02	10000000
AMD LCRQ	50-50	28	400.91	10000000
AMD LCRQ	50-50	28	403.23	10000000
AMD LCRQ	50-50	28	401.03	10000000
AMD LCRQ	50-50	28	400.96	10000000
AMD LCRQ	50-50	28	400.87	10000000
AMD LCRQ	50-50	28	400.81	10000000
AMD LCRQ	50-50	28	402.63	10000000
AMD LCRQ	50-50	28	401.50	10000000
AMD LCRQ	50-50	28	400.96	10000000
AMD LCRQ	50-50	29	426.01	10000000
AMD LCRQ	50-50	29	417.44	10000000
AMD LCRQ	50-50	29	419.68	10000000
AMD LCRQ	50-50	29	417.80	10000000
AMD LCRQ	50-50	29	417.50	10000000
AMD LCRQ	50-50	29	417.40	10000000
AMD LCRQ	50-50	29	417.93	10000000
AMD LCRQ	50-50	29	417.84	10000000
AMD LCRQ	50-50	29	417.56	10000000
AMD LCRQ	50-50	29	420.14	10000000
AMD LCRQ	50-50	30	430.45	10000000
AMD LCRQ	50-50	30	418.82	10000000
AMD LCRQ	50-50	30	417.03	10000000
AMD LCRQ	50-50	30	412.13	10000000
AMD LCRQ	50-50	30	412.38	10000000
AMD LCRQ	50-50	30	412.91	10000000
AMD LCRQ	50-50	30	412.19	10000000
AMD LCRQ	50-50	30	419.95	10000000
AMD LCRQ	50-50	30	419.23	10000000
AMD LCRQ	50-50	30	419.15	10000000
AMD LCRQ	50-50	31	412.69	10000000
AMD LCRQ	50-50	31	406.65	10000000
AMD LCRQ	50-50	31	409.71	10000000
AMD LCRQ	50-50	31	404.85	10000000
AMD LCRQ	50-50	31	407.93	10000000
AMD LCRQ	50-50	31	405.64	10000000
AMD LCRQ	50-50	31	409.40	10000000
AMD LCRQ	50-50	31	414.90	10000000
AMD LCRQ	50-50	31	412.81	10000000
AMD LCRQ	50-50	31	409.72	10000000
AMD LCRQ	50-50	32	403.57	10000000
AMD LCRQ	50-50	32	397.74	10000000
AMD LCRQ	50-50	32	404.30	10000000
AMD LCRQ	50-50	32	402.30	10000000
AMD LCRQ	50-50	32	402.09	10000000
AMD LCRQ	50-50	32	402.59	10000000
AMD LCRQ	50-50	32	402.15	10000000
AMD LCRQ	50-50	32	403.87	10000000
AMD LCRQ	50-50	32	402.44	10000000
AMD LCRQ	50-50	32	402.09	10000000
AMD LCRQ	50-50	33	426.54	10000000
AMD LCRQ	50-50	33	410.12	10000000
AMD LCRQ	50-50	33	412.82	10000000
AMD LCRQ	50-50	33	413.57	10000000
AMD LCRQ	50-50	33	412.29	10000000
AMD LCRQ	50-50	33	406.23	10000000
AMD LCRQ	50-50	33	416.94	10000000
AMD LCRQ	50-50	33	414.14	10000000
AMD LCRQ	50-50	33	411.56	10000000
AMD LCRQ	50-50	33	407.61	10000000
AMD LCRQ	50-50	34	421.79	10000000
AMD LCRQ	50-50	34	398.14	10000000
AMD LCRQ	50-50	34	399.59	10000000
AMD LCRQ	50-50	34	399.30	10000000
AMD LCRQ	50-50	34	400.64	10000000
AMD LCRQ	50-50	34	399.32	10000000
AMD LCRQ	50-50	34	399.87	10000000
AMD LCRQ	50-50	34	400.59	10000000
AMD LCRQ	50-50	34	399.97	10000000
AMD LCRQ	50-50	34	399.75	10000000
AMD LCRQ	50-50	35	404.55	10000000
AMD LCRQ	50-50	35	393.18	10000000
AMD LCRQ	50-50	35	396.76	10000000
AMD LCRQ	50-50	35	388.68	10000000
AMD LCRQ	50-50	35	388.43	10000000
AMD LCRQ	50-50	35	388.35	10000000
AMD LCRQ	50-50	35	385.52	10000000
AMD LCRQ	50-50	35	385.89	10000000
AMD LCRQ	50-50	35	387.77	10000000
AMD LCRQ	50-50	35	385.79	10000000
AMD LCRQ	50-50	36	395.12	10000000
AMD LCRQ	50-50	36	384.48	10000000
AMD LCRQ	50-50	36	385.82	10000000
AMD LCRQ	50-50	36	384.17	10000000
AMD LCRQ	50-50	36	384.72	10000000
AMD LCRQ	50-50	36	384.41	10000000
AMD LCRQ	50-50	36	384.46	10000000
AMD LCRQ	50-50	36	386.35	10000000
AMD LCRQ	50-50	36	384.80	10000000
AMD LCRQ	50-50	36	384.31	10000000
AMD LCRQ	50-50	37	399.89	10000000
AMD LCRQ	50-50	37	391.54	10000000
AMD LCRQ	50-50	37	391.24	10000000
AMD LCRQ	50-50	37	387.84	10000000
AMD LCRQ	50-50	37	387.68	10000000
AMD LCRQ	50-50	37	384.44	10000000
AMD LCRQ	50-50	37	389.82	10000000
AMD LCRQ	50-50	37	386.18	10000000
AMD LCRQ	50-50	37	391.46	10000000
AMD LCRQ	50-50	37	383.28	10000000
AMD LCRQ	50-50	38	400.63	10000000
AMD LCRQ	50-50	38	376.42	10000000
AMD LCRQ	50-50	38	384.85	10000000
AMD LCRQ	50-50	38	382.80	10000000
AMD LCRQ	50-50	38	382.60	10000000
AMD LCRQ	50-50	38	385.21	10000000
AMD LCRQ	50-50	38	382.36	10000000
AMD LCRQ	50-50	38	382.96	10000000
AMD LCRQ	50-50	38	377.23	10000000
AMD LCRQ	50-50	38	377.75	10000000
AMD LCRQ	50-50	39	382.65	10000000
AMD LCRQ	50-50	39	367.83	10000000
AMD LCRQ	50-50	39	374.18	10000000
AMD LCRQ	50-50	39	373.69	10000000
AMD LCRQ	50-50	39	374.26	10000000
AMD LCRQ	50-50	39	373.99	10000000
AMD LCRQ	50-50	39	372.29	10000000
AMD LCRQ	50-50	39	374.25	10000000
AMD LCRQ	50-50	39	374.32	10000000
AMD LCRQ	50-50	39	374.18	10000000
AMD LCRQ	50-50	40	371.21	10000000
AMD LCRQ	50-50	40	373.57	10000000
AMD LCRQ	50-50	40	364.35	10000000
AMD LCRQ	50-50	40	363.22	10000000
AMD LCRQ	50-50	40	362.02	10000000
AMD LCRQ	50-50	40	362.14	10000000
AMD LCRQ	50-50	40	361.86	10000000
AMD LCRQ	50-50	40	361.93	10000000
AMD LCRQ	50-50	40	361.79	10000000
AMD LCRQ	50-50	40	362.02	10000000
AMD LCRQ	50-50	41	377.18	10000000
AMD LCRQ	50-50	41	367.09	10000000
AMD LCRQ	50-50	41	370.41	10000000
AMD LCRQ	50-50	41	370.81	10000000
AMD LCRQ	50-50	41	372.87	10000000
AMD LCRQ	50-50	41	379.96	10000000
AMD LCRQ	50-50	41	368.35	10000000
AMD LCRQ	50-50	41	368.23	10000000
AMD LCRQ	50-50	41	373.62	10000000
AMD LCRQ	50-50	41	368.67	10000000
AMD LCRQ	50-50	42	380.61	10000000
AMD LCRQ	50-50	42	362.64	10000000
AMD LCRQ	50-50	42	363.67	10000000
AMD LCRQ	50-50	42	368.13	10000000
AMD LCRQ	50-50	42	358.87	10000000
AMD LCRQ	50-50	42	359.77	10000000
AMD LCRQ	50-50	42	366.21	10000000
AMD LCRQ	50-50	42	363.62	10000000
AMD LCRQ	50-50	42	371.19	10000000
AMD LCRQ	50-50	42	365.52	10000000
AMD LCRQ	50-50	43	370.36	10000000
AMD LCRQ	50-50	43	357.16	10000000
AMD LCRQ	50-50	43	360.07	10000000
AMD LCRQ	50-50	43	357.13	10000000
AMD LCRQ	50-50	43	356.77	10000000
AMD LCRQ	50-50	43	357.38	10000000
AMD LCRQ	50-50	43	359.35	10000000
AMD LCRQ	50-50	43	357.32	10000000
AMD LCRQ	50-50	43	357.02	10000000
AMD LCRQ	50-50	43	357.01	10000000
AMD LCRQ	50-50	44	361.24	10000000
AMD LCRQ	50-50	44	349.12	10000000
AMD LCRQ	50-50	44	348.09	10000000
AMD LCRQ	50-50	44	348.59	10000000
AMD LCRQ	50-50	44	347.72	10000000
AMD LCRQ	50-50	44	347.74	10000000
AMD LCRQ	50-50	44	347.59	10000000
AMD LCRQ	50-50	44	348.71	10000000
AMD LCRQ	50-50	44	348.14	10000000
AMD LCRQ	50-50	44	347.82	10000000
AMD LCRQ	50-50	45	359.68	10000000
AMD LCRQ	50-50	45	355.32	10000000
AMD LCRQ	50-50	45	353.56	10000000
AMD LCRQ	50-50	45	353.92	10000000
AMD LCRQ	50-50	45	357.42	10000000
AMD LCRQ	50-50	45	354.07	10000000
AMD LCRQ	50-50	45	356.02	10000000
AMD LCRQ	50-50	45	357.29	10000000
AMD LCRQ	50-50	45	354.01	10000000
AMD LCRQ	50-50	45	354.24	10000000
AMD LCRQ	50-50	46	363.18	10000000
AMD LCRQ	50-50	46	349.48	10000000
AMD LCRQ	50-50	46	351.35	10000000
AMD LCRQ	50-50	46	352.10	10000000
AMD LCRQ	50-50	46	347.40	10000000
AMD LCRQ	50-50	46	348.44	10000000
AMD LCRQ	50-50	46	352.07	10000000
AMD LCRQ	50-50	46	347.18	10000000
AMD LCRQ	50-50	46	348.41	10000000
AMD LCRQ	50-50	46	351.92	10000000
AMD LCRQ	50-50	47	355.78	10000000
AMD LCRQ	50-50	47	344.15	10000000
AMD LCRQ	50-50	47	346.79	10000000
AMD LCRQ	50-50	47	343.37	10000000
AMD LCRQ	50-50	47	343.08	10000000
AMD LCRQ	50-50	47	343.74	10000000
AMD LCRQ	50-50	47	343.03	10000000
AMD LCRQ	50-50	47	343.41	10000000
AMD LCRQ	50-50	47	342.80	10000000
AMD LCRQ	50-50	47	343.04	10000000
AMD LCRQ	50-50	48	341.71	10000000
AMD LCRQ	50-50	48	334.81	10000000
AMD LCRQ	50-50	48	335.07	10000000
AMD LCRQ	50-50	48	334.17	10000000
AMD LCRQ	50-50	48	334.29	10000000
AMD LCRQ	50-50	48	334.71	10000000
AMD LCRQ	50-50	48	334.24	10000000
AMD LCRQ	50-50	48	333.86	10000000
AMD LCRQ	50-50	48	334.10	10000000
AMD LCRQ	50-50	48	334.01	10000000
AMD LCRQ	50-50	49	341.23	10000000
AMD LCRQ	50-50	49	344.08	10000000
AMD LCRQ	50-50	49	345.35	10000000
AMD LCRQ	50-50	49	343.40	10000000
AMD LCRQ	50-50	49	342.93	10000000
AMD LCRQ	50-50	49	345.23	10000000
AMD LCRQ	50-50	49	339.86	10000000
AMD LCRQ	50-50	49	343.23	10000000
AMD LCRQ	50-50	49	346.98	10000000
AMD LCRQ	50-50	49	347.22	10000000
AMD LCRQ	50-50	50	341.85	10000000
AMD LCRQ	50-50	50	335.80	10000000
AMD LCRQ	50-50	50	335.26	10000000
AMD LCRQ	50-50	50	334.51	10000000
AMD LCRQ	50-50	50	334.98	10000000
AMD LCRQ	50-50	50	335.71	10000000
AMD LCRQ	50-50	50	334.51	10000000
AMD LCRQ	50-50	50	335.79	10000000
AMD LCRQ	50-50	50	334.97	10000000
AMD LCRQ	50-50	50	335.49	10000000
AMD LCRQ	50-50	51	338.34	10000000
AMD LCRQ	50-50	51	329.39	10000000
AMD LCRQ	50-50	51	329.66	10000000
AMD LCRQ	50-50	51	332.31	10000000
AMD LCRQ	50-50	51	330.25	10000000
AMD LCRQ	50-50	51	330.43	10000000
AMD LCRQ	50-50	51	330.67	10000000
AMD LCRQ	50-50	51	330.05	10000000
AMD LCRQ	50-50	51	330.54	10000000
AMD LCRQ	50-50	51	330.83	10000000
AMD LCRQ	50-50	52	336.23	10000000
AMD LCRQ	50-50	52	328.70	10000000
AMD LCRQ	50-50	52	329.83	10000000
AMD LCRQ	50-50	52	331.79	10000000
AMD LCRQ	50-50	52	328.87	10000000
